C8iuxBhU2yuqAgB7/8IrCg==,10,5
C8iv6RhhVSu+AP/zACorHg==,13,9
C8g+PRge6xt/A//KAMAbHg==,70,86
C8g/6RgfUiuvBAAy/y0rDg==,46,46
C8g0iBgX+Su2A/8h/7wrFg==,21,42
C8g1tBgYUyu+Af/dAGIrHg==,11,11
C8g3jRganyu9Af/OAD0rHg==,14,14
C8g3yhgbkiutAAAT/9srDQ==,49,41
C8g5SRgb/SunAgBw/+UrDw==,16,16
C8g5eRgahCuuDADg/ZYrDg==,30,20
C8g8MhgZ+iumAQBzAB0rBg==,22,29
C8gApRgIeAk2AP/U//EJFg==,83,81
C8gBtBhI/yu6DP2KAZMrGg==,26,26
C8gD6xgJRSumAQBiACArBg==,19,24
C8gDDBhkNCunAQBMAAQrBw==,83,33
C8gETBgJZSu2Af+R/9wrFg==,26,15
C8gFfBhlDiu7BP83AH4rGQ==,26,26
C8gGHBhKpSODAwBiAJAjAQ==,58,45
C8gGQxgJVCu1Af+f/9ErFQ==,19,19
C8gHRBgQTzPaAP/W//IzEw==,10,10
C8gIAhgX0iuqCQIR/wcrCg==,40,52
C8gIhhgKdyu3Af+a//UrFw==,17,17
C8gIiBgKpSulAgCOAD0rBQ==,23,23
C8gJ+xgMFCu9Af/NAFYrHQ==,13,13
C8gJ7xgTjyuhAgAqAIQrAg==,14,14
C8gKhhgZiSusBQDr/5srBA==,20,18
C8gKwxhNOSutAgBJ/4ErDQ==,19,20
C8gM0xgL8zPVAP/s//gzFQ==,3,3
C8gMAxgM8iu9A/+kAJYrHQ==,3,3
C8gN+xgWNSCSAP/2/+AgEA==,9,12
C8gNWhgOuTPMBP+p/24zEw==,14,12
C8gNXBgaBCusAQA9/8krDA==,11,9
C8gNexgaoSukAQBSAC8rBA==,26,26
C8gNnRgNcSu1Af/F/+krFQ==,11,20
C8gO3hhF+httGgLF+wobDQ==,89,97
C8gOMxgPMSu0Av+V/6orFA==,21,16
C8gOqxgS7iu+Av/KAHsrHg==,16,16
C8gPBRgbZiurAAAv/90rCw==,28,27
C8gQzRgSwiimAAAdABEoAw==,6,6
C8gRJxgT7xt1AP/N/+sbFQ==,59,57
C8gS3hgOHSumAQBTABMrBg==,27,29
C8gSjBgQ1BtsAgBv/6UbCw==,59,57
C8gSlxgU6yutAAAM/+8rDQ==,21,8
C8gT5RgajSuyAf/K/6crEg==,11,16
C8gTIhgOrSu2Af+y/+wrFg==,31,35
C8gTUBgU+gk2Av9q/+wJFw==,38,34
C8gTYBgOcyu2Af+w/+wrFg==,19,18
C8gULBgeuyurBwGiAE0rDQ==,11,11
C8gUZhgRiiu9AP/sAB0rHQ==,18,18
C8gWPBgVgCu0AP/y/9crDw==,19,19
C8gWkRhGECu0AP/W/+IrFA==,81,88
C8gX3hgTUSutBABy/ykrEQ==,35,34
C8gYIxgRyCutBABw/y8rDg==,7,7
C8gZCxgWpCulAgCPAEkrBQ==,27,17
C8gZVxgXOwklAgCIAC8JBg==,77,80
C8gZlhgXUQkmAgCfADwJBQ==,81,82
C8gZrhgegiuxAf/i/6UrEQ==,28,28
C8gb8RgaayulAwDVAAUrCw==,9,9
C8gbMxglDiu7AP/pABIrGw==,11,11
C8gdKhgc/iuoAgCdAAsrBQ==,34,7
C8ge7xgariulBwDL/0grFQ==,19,19
C8geaRgaFiu4Af+cABUrGg==,51,44
C8ghNxgd+Cu4Af+dAA0rGA==,27,27
C8ghPhgZDSu+AP/3ABQrHg==,38,24
C8gj8xgbHxtlBADcAHMbBQ==,68,51
C8gkphgYxxt+AP/yAC4bHg==,69,75
C8glChgY4iugAf+qABcrFw==,15,16
C8gmAhgX2Su2BP70/58rFQ==,15,15
C8gmahgvcyutB/7W/+ErHA==,15,15
C8gqEBgabSusBADi/6srBg==,43,52
C8gs2hgaACutAAAa/9ArDQ==,19,10
C8gsfhgVriumAQBDAA4rBg==,30,54
C8gtoxgj1AknCQI/AFYJBw==,99,98
C8gtpRgeERt2D/xk/ysbGA==,87,85
C8gx8hgkgSuvAAAE/+wrDw==,5,5
C8gySxgiayurAQAS/58rDw==,17,17
C8gyWxgfXyupBwGdAHArAw==,55,34
C8gzhhgYBiurAAAd/+0rCw==,6,6
C8h+FhgzoCu8Bv7rAQErHA==,8,8
C8h+FhhcFyuvAgAI/4IrDw==,31,40
C8h/NBgkXBhxAv/L/4oYEg==,59,54
C8h/sRhb+iumAgCGABkrBg==,6,6
C8h0OxgdjCuoAAAp//8rCA==,25,61
C8h1IRgiTiuyBP8L/7grFQ==,21,21
C8h2sBglfSu9BP8QAIwrGw==,27,35
C8h4PhhdLQkqCAHl/zIJCg==,98,99
C8h5ORgcMCu5Af+cABYrGQ==,35,30
C8h6LhhIbSu9A/+WAIgrHQ==,25,25
C8h7eRhiPCu9CP5qAJwrFw==,24,24
C8h8HBgzPiujBQDyAMYrBA==,38,26
C8h8QhgyDSumAwChAHYrAw==,29,29
C8h8thhGqiu2Df0JAOMrGg==,34,20
C8hAyBgbGyu/AQABAEkrAA==,34,22
C8hCchgfQyuuAQAU/7orDg==,37,48
C8hE6Bgk3SuuBQB9/wYrDg==,55,60
C8hEOBgmASujAQBDAFArAw==,8,8
C8hFoBgb9CumAgCtACIrBw==,30,38
C8hHhhgcUCunAQBOAAgrBw==,31,26
C8hIExgcsCuvAwAL/1MrDw==,19,19
C8hIrBgfGSuhAgBCAHwrAg==,41,41
C8hIthgpKxtpAAA5//cbCA==,85,80
C8hJ7BgpGhtqAgCF/8cbCg==,90,85
C8hKlBge0yugAAAHACQrAA==,45,51
C8hNpxgpsCOGBQFMAC0jBw==,87,92
C8hQHxgjRSuuBQA//s0rDw==,24,24
C8hRQhguqwkmAwDCAEAJBg==,99,99
C8hXDhgpjCujAgBWAE4rAw==,17,13
C8hXxRgg0iu1Af+e/9YrFQ==,24,70
C8hYCxgsmSuyE/wv/iorGQ==,24,24
C8hbHhgqCiuiAgBRAHsrAw==,26,26
C8ho8RggPiuwCf+P/hArEA==,17,22
C8hojxgfXiuwAf/0/8krEA==,27,27
C8hpExg2cxNVBP7//54TFQ==,84,92
C8hpTRg6TRtsGgVG/OsbCg==,87,83
C8hqRhg36zPPAwB+/1gzCg==,57,40
C8hrORgefBtwA//6/1EbEA==,62,60
C8hrOxgeryu4Av91ABcrGA==,16,16
C8hsOBhhwSuyBP+G/0YrEw==,48,48
C8hthBgpNhtpBAEA/8IbCQ==,97,92
C8hv9hgk+TDGAAAUAAYwBg==,19,20
C8hvcxgfwCu4Af+dAAkrGA==,47,48
C8hvxhglZCu2BP8C/+grEw==,29,29
C8hw0xg9/yupBQFF/+UrCA==,17,59
C8hwwxgo2xt/AP//AAobHw==,67,34
C8hxURgg5SusAQA5/7srDQ==,40,37
C8hyhBgjZiukAgBqADwrBQ==,25,25
C8hyvhgd6CugAwAmAKgrAA==,32,22
C8hzHBglvCuoAwDMAC4rBA==,26,23
C8hzYhhBaCu8BP9XAMErHA==,19,19
C8iA2BgmFyuhAwA7AKQrBA==,12,12
C8iA8hgmEyu3AP/HAAcrGQ==,17,17
C8iAdhhdUiu+Av/eAJUrHw==,30,66
C8iBQxglsSutAwAk/zcrEA==,54,28
C8iCmBg4uyu6Af+QACwrGg==,16,16
C8iCmRggGSuoAAAfAAArCA==,21,21
C8iDcRhNayusBACK/xsrDg==,56,61
C8iDlRgfqyi4AP/X//woFg==,24,24
C8iDvBhWjSu7Av+LAEArGg==,22,22
C8iEDxghmhtuAgBD/28bDg==,62,66
C8iEhRhPFyutAgAe/5ErDw==,25,36
C8iGDxhWEwYBBwDTAV4GBA==,89,89
C8iHxRhYkCuyAf/M/7YrEg==,47,35
C8iJMRhYxiuhAgA0AG8rAQ==,51,42
C8iJORhVUCugAQAGADkrAA==,27,8
C8iJahhJkyu6Cf3CAF4rFw==,21,21
C8iLQRhYMwEXBP7+/+IBFw==,96,99
C8iOXRhiDRBMAAAe/+QQCw==,57,51
C8iP+hgvdiu3Cv1///crFw==,65,65
C8iS1BhLoCOLAgCe/6gjCw==,82,82
C8iS4xhSUCu0Af+c/8grFA==,52,30
C8iS5hhaEyu/Av/0AGwrHw==,25,22
C8iSExhMUCOdAv/EAGAjHQ==,75,72
C8iSehhYgDPHAAA9AAUzBw==,9,9
C8iTExhWmSCfAv/xAH8gHw==,21,30
C8iTXhhShyutAQAg/9ArDQ==,2,2
C8iU6hhZSyuvAAAG/9IrDw==,17,21
C8iU6xhXOCu/Af/5AD8rHw==,22,29
C8iU8xhIjCCJEgOh/kEgDg==,79,80
C8iUZhhVGSulAgB/ABwrBw==,49,47
C8iUqRhP9DPdAf/dAD4zHQ==,14,5
C8iUvxhTniu3AP/l//srFw==,18,18
C8iV7hhSwCOeAP/wADMjHg==,34,28
C8iVNBhUjyuzBP9k/1YrEg==,50,55
C8iVPBgmnht2DfzE/zgbFg==,58,67
C8iViRhMWSuhAv/pAF0rGg==,9,9
C8iVshhXgyu3AP/P//wrFw==,11,7
C8iVtxhWlhBHAgCCAAsQBw==,41,36
C8iVzBgmzyujAQBbADUrBQ==,17,23
C8iWHxhTvjPPAAAH/94zDw==,4,4
C8iWLhhQhyuuAQAK/8MrEA==,12,15
C8iWjBhShTPeAP/9AAszHg==,8,8
C8iWxxhhWiuoAQB8//ArCA==,18,18
C8iX3xheUzDXBP79//0wFw==,68,71
C8iX4BhOziukAwCVAIArAw==,21,21
C8iXFBhQuhhtAAAH//IYDQ==,35,45
C8iXLRhbKjPYAP/MAAMzGA==,19,19
C8iXMBhegDDYAP/sAAAwGA==,12,20
C8iXThhQLjPWAP/s//wzFg==,13,13
C8iXVBhaESunAQBoAAMrBw==,27,29
C8iXZhhf4iu5BP8AAEorGQ==,14,14
C8iXnhhWPCuyAf/X/8ErEg==,11,8
C8iYExhOkCu7Af/EAEsrAA==,25,25
C8iYFxhICCukBAD0AKQrBA==,49,40
C8iYaBgpzxtxAf/n/7UbEQ==,55,60
C8iYlBhJtyukBADkAJkrBA==,24,24
C8iYrBhesjPQAP/6/84zEA==,24,47
C8iYzRhiKht2EPv3/7IbFw==,77,68
C8iZ4xhJEhBMAwB7/4IQDA==,76,77
C8iZ6RgxdSuxAf/t/8wrEQ==,19,19
C8iZJxhSTiuoAQBQ//grCQ==,41,40
C8iZKhg/jCOaBP74//kjFA==,37,31
C8iZORhLWiuhBQBUAS4rAQ==,23,23
C8iZShhF/SumAwC+ABMrBw==,26,26
C8iZTRhRmjPXAP/o//8zFw==,11,11
C8iZahhZ6yuvAgAE/4UrDw==,20,23
C8iZhxhMFiu7Av95ABgrFw==,27,30
C8iZqxhZNhNXAv98/+oTFw==,75,68
C8iZsBgy4Cu5Av9MAC4rGQ==,28,31
C8iZtxgw7iuhAwA9AKIrAQ==,22,22
C8iZtxhCOSu1Cf3dAHcrFw==,28,37
C8iZwBhNqjPDAgCgAA8zBg==,3,3
C8iZyhhJLCu0A/9P/4orFA==,26,34
C8ia5Rg1/yuuAAAM/+IrDg==,25,25
C8ia9hhIxSukAgCBAFYrBA==,9,8
C8iaIhhI3yuyAP/1/+8rEg==,19,19
C8iaJxhPuCOEAQBaADEjBQ==,44,52
C8iaRRhYLSuzAP/2//crEw==,44,44
C8iaUBhYdSu/AP//ACcrHw==,49,28
C8iaXRhEaCOHAgB+ABMjBw==,75,71
C8iaZBhVOiuiBgB1/8orEg==,14,12
C8iahBg4hyuxA//N/2ArEQ==,20,21
C8iakRgzTCu5Av9MAC8rGQ==,18,18
C8iaoBgxqiu5Af+rABUrGQ==,9,10
C8iavhhRWSOAAAADAB4jAA==,14,9
C8ib1RgzwRNRAP/9//cTEQ==,31,28
C8ib3Rgz1yu5A/9SAE8rGg==,13,19
C8ib4Rg6Tiu+AP/nAC0rHQ==,20,20
C8ib8hhPlCukD/+HAnUrGg==,31,50
C8ibDxgzpSu5A/9KAC8rGQ==,16,16
C8ibWhg1czPVAf+0/98zFQ==,10,11
C8ibZxhVcCOLAAAn/+ojCw==,66,63
C8ibuxhQuSu7B/54AQorGw==,21,19
C8ibzhg59Su0Af+s/80rFQ==,24,24
C8icDRg+JyOUBP8I/1wjFA==,69,73
C8icLhhODDPIAQA5AA4zAA==,2,2
C8icmhhRlDPIAAAa//0zCA==,13,15
C8ictRhL1yOKAgB7/84jCg==,63,68
C8icxxhPiSuwAv/t/4MrEA==,26,20
C8iczRhUoyOKAgB2/8ojCQ==,29,24
C8id0BhGIyOKAAAj//EjCg==,74,71
C8id0hhHeyuiBgEOAKUrCg==,41,41
C8idCRhRSiulAwCtAGYrBA==,42,42
C8ideBhcKyugAgAKAH4rAA==,21,21
C8idfRhUHyOIAwCc/6kjCw==,53,59
C8ie0BhIFyuyAv+y/6wrEw==,24,33
C8ieDxhLsyuoAQBS//wrCA==,10,10
C8ieIBhIhSupBwHH/5crCQ==,46,28
C8ieJRhLFSOOAAAQ/9kjDg==,57,46
C8ieRxhI8yupAgCW/9wrCQ==,28,28
C8iecRhflyugAQAKAGkrAA==,55,58
C8if2hhaRA4wBgBU/sAODQ==,68,65
C8ifFBhXqyOKCAH8/2AjBw==,35,39
C8ifRBhbdiuoBABz/1UrDg==,34,23
C8ifRhhVQCugCAE9AFErCw==,13,16
C8ifcxhf0iu5Av9rACorGQ==,37,32
C8iftBhkyDPeAP/8AC8zAQ==,12,11
C8ifvBhYUDPKAQBO/9ozCg==,7,8
C8ig7xhMryuwAv/A/6UrEw==,28,26
C8igEhhVazPCAAARABgzAg==,14,14
C8igGhhdjyuoAQBT//krCA==,12,6
C8igMBhRzSOZAf+SABojGQ==,41,30
C8igNxhMISuyAf/T/8UrEg==,28,28
C8igQRhdjCu4Af+tAAcrGA==,23,6
C8igjRhOiCOIAgCC//4jCA==,64,68
C8igshhMYiujAQBAAEwrAw==,40,31
C8igsxhTbxNIAAA6//oTCA==,75,80
C8iguRhWxTDLAAAn/+swCg==,10,10
C8ihXBhRhiuhAv/uAHIrHQ==,28,23
C8ihYhhYWSOaAv9mAEYjGg==,56,60
C8ihlBhc1SugBACJALgrBA==,18,18
C8ihzBhOliOXAP/e//4jFw==,17,19
C8ii1RhTziOXAf+8//wjFw==,58,58
C8iimxhKpSuqBgFo/3crCQ==,18,18
C8ij/RhWxSuyBP+sAGYrAQ==,8,13
C8ijnxhgsSuzBv9l/rkrEA==,20,25
C8ijpRhhUyumBQEP/3orDg==,15,10
C8ijrRhafCujBgEpANkrAw==,32,28
C8ijsBhX6Cu7Af+nADsrGw==,33,28
C8ikAxhfryuqAQBX/9crCg==,22,25
C8ikPRhYriukBQEjALsrBA==,26,41
C8ikpRhU6yupAwBpAH0rAA==,14,15
C8il2hhUdyuqAAAo/+0rCg==,12,12
C8ilPxhUeiOaAv+MADEjGg==,51,62
C8ilcxhYGxNKBAD2/4sTCg==,72,72
C8ilrxhRyCODBACwALYjAw==,72,70
C8im+BhhCyu9AwBgAJQrBA==,19,19
C8imDRhfYyuxAf/7/7QrDw==,4,4
C8imsxhXViuzAf/H/8wrEw==,37,28
C8inaRhXdCuqAAAr//IrCQ==,20,12
C8infRhhbyu1AP/U//IrFg==,7,7
C8injBhbcyuxAgAu/3UrDQ==,40,34
C8innRhisSuxAf/9/8wrDw==,10,10
C8insBhV0iuxAP/5/+ArEA==,20,21
C8ioFRhZEDPYAf+/AAYzGA==,13,5
C8ioJRhcYSCXAP/x//8gFw==,20,20
C8iolBhWWSuzAP/T/+UrFQ==,8,8
C8ipABhZ0DPHAQBDAAAzCA==,13,13
C8ipDRhgwyuyAP/n/9UrEg==,56,29
C8ipbRhVaiupAwC3/7IrCg==,7,10
C8ipsRhUiyu6Df2DAdErGg==,19,24
C8irdRhVPyurAQA0/8YrDQ==,11,10
C8isjBhdYSOaBv7BALEjGw==,75,72
C8ittRhZSiujBAC+AM4rAQ==,35,35
C8ituxhecyOGCAIHAJYjBQ==,78,80
C8iucBhUZyu6A/8zAGgrGg==,16,16
C8g+HxgkqCulAQBdADMrBA==,5,7
C8g35hgb0Cu+AP/2AB4rHg==,3,3
C8g4NBgcDhtuBAA3/xIbDw==,54,52
C8g4fBgbpCunAQBPAAwrBw==,17,29
C8g6uhgduiOeAv/VAG0jHg==,64,83
C8g7fhgfVSOEBwFOARwjAw==,82,93
C8g9rBgceiuvAQA0/6wrCg==,12,12
C8gA4Bghmyu3Af+M//grFw==,35,37
C8gAAhgIaSu0AP/3//krFA==,13,13
C8gATxghkiuoAwDDAAsrBw==,43,33
C8gAUxgraDPWAf+P/98zFg==,12,12
C8gAohhcfhNTAP/5//gTEw==,91,91
C8gC4xgImSumAwDCACorBg==,26,26
C8gCeRgphSu1Cv2H/08rFg==,14,14
C8gDdBhkhCuiFQMeAcgrCw==,67,68
C8gFBBgJpyusAQAr/7wrDQ==,20,29
C8gFnxgJOCOdAf/OAEgjHQ==,27,34
C8gH/BgK/iu1Av90/8crFQ==,20,47
C8gHXxgK6iuuAAAF//QrDg==,14,16
C8gHixgJ7iu1AP/P/+srFQ==,20,21
C8gI7hg5xBtqCgIm/vQbCg==,99,95
C8gIFxgcZwk7Bv7KAM8JGw==,98,100
C8gIZhgLXQk1Cv3M/woJFQ==,72,71
C8gJPhgWLyu5Av94ADErFw==,9,9
C8gKSRgLCRt1BP8H/5IbFQ==,47,44
C8gKSxgLzSu9Af/OAFgrHQ==,16,16
C8gKrhgUISugBQA5ASArAw==,19,19
C8gMERgTHiuoAwBQ/30rDw==,27,27
C8gMXBhKciujBAC1AKUrAw==,64,17
C8gMrxgQuCu3Bf6d/88rFw==,18,18
C8gNgRgbniu6A/96AIgrHg==,11,11
C8gOXRgcrSu3Av9+AEIrFg==,16,16
C8gOrRgVdiusAQAw/+ArCg==,7,7
C8gOtRgbhSu5Av9UAAUrFw==,39,33
C8gPjxgVPTPaAP/pAAszGg==,11,11
C8gQYxgQqjPdAP/7AAgzHQ==,13,13
C8gQZxgTmBtlAgCVAEYbBQ==,60,46
C8gQfxgTQyONAAAM/+4jDQ==,57,44
C8gRBhhCHxttBQCe/uUbDQ==,94,95
C8gRTxgQLyumAAATAAUrBg==,23,23
C8gSUhgPTyuwAf/f/7YrFA==,4,4
C8gSthgPoyutAQAf/7srDg==,7,7
C8gT3RgURSuuAQAe/6UrDg==,24,16
C8gUGRgOoSu2Af+y/+wrFg==,22,20
C8gVnBgwNxt8Af/AAEkbHA==,93,87
C8gXKBgP/CuuBABr/xArDg==,13,15
C8gXRhgZBSuxBAAAAAArBg==,5,5
C8gYLRgddiOREf84/HAjDw==,86,91
C8gYQxgW2yu9AP/6AAsrHQ==,6,5
C8gZExgQMyu2Af+U/98rFg==,26,26
C8gcbBgYxCu9Av+eAHArHA==,20,10
C8gdHxgbACuiAQApAEcrAg==,24,24
C8gdgxgbqCuyAf/U/7YrEg==,30,30
C8gg5xgZmjPfAP//AA4zHw==,2,2
C8ghFRgfkyu/AP/8AC0rHw==,31,20
C8ghZRgZvBt1Af/F/+sbFg==,52,48
C8ghoRgY3DPVAv+4ACUzAA==,7,7
C8gi/Bhi3zPNKQXW+qwzCg==,20,20
C8gjqBga9yuuAQAd/6UrDg==,22,22
C8glqRgY0iutBACD/zwrDQ==,25,25
C8gs9BgV4CuuAQAP/8orDg==,18,12
C8gsrBg6Liu2E/ua/mErFA==,17,76
C8gtQRgiCRtvAgAI/3obDw==,69,88
C8gtohgh5iimBAEW/+soCg==,35,20
C8gwexgdBiugAQALAFYrAA==,22,22
C8gxCRga9RtnAQBbAAkbBw==,58,70
C8gxKxgh/CukAAAwACArBA==,30,24
C8gxXBga/htnAQBaAAgbBw==,80,68
C8gy+hgXgSupAAAzAA0rBA==,20,20
C8h+2RhUPSuxAf/c/60rEQ==,22,87
C8h+8Bg1xiu9A//vAK0rAw==,28,28
C8h+8Rg0MCu0Af+k/8ArFA==,34,34
C8h+NhhigyutAQAx/7IrDQ==,32,90
C8h+QxheMiuoCAGd/usrCw==,20,20
C8h//RgkxhhpAQBU/+wYCQ==,69,66
C8h/KxhW8CumGP9WAPUrEA==,36,24
C8h1QRglhiuhAAAUACwrAQ==,45,30
C8h1rBgj9Su7AP/nABArGw==,41,41
C8h21RhgWSumAAAhAAcrBg==,47,36
C8h2axhIbCOFAQBSACEjBQ==,75,78
C8h3MRhF8w4iAgArAHYOHQ==,9,9
C8h3Zxhe5Su1Av9w/6srFw==,35,35
C8h3cxhgfiuiBQEYAE8rBw==,9,9
C8h40RhetCuwAP/z/9ArEQ==,35,39
C8h4Jhgc7CuoAQBjAAArCA==,40,40
C8h4hBgdiCu4Af+dAAArGA==,16,16
C8h4xRg/gBNRB/8W/rkTEg==,84,89
C8h4zxheRyugA//4ALsrAA==,40,47
C8h5KhheuCuqAQBd/9ArCw==,29,29
C8h5PRhNriORBP8o/2cjGA==,54,60
C8h8jRgyRCuzA/9f/4orFg==,21,21
C8h94hgbwyu9AP/1ABgrHg==,26,20
C8h9YBgjVyu5A/8/AC4rGQ==,48,48
C8hAchgmeBtzA/9u/3cbEw==,79,65
C8hC+xgk9yu2Av94/6crFA==,27,32
C8hE+hgtniu4Af+HAAArGA==,50,40
C8hF0Rg81yOaDvzrAWYjGg==,98,100
C8hJ1BgiwSu9Af/aAEkrHQ==,10,10
C8hMrhgfsSuvBgAE/qsrDw==,17,17
C8hP+xglXiuoAgCu//grCA==,12,12
C8hQzxgnjyOAAgAQAJkjHw==,47,62
C8hT+xgn6iu0AP/b/+krFA==,76,77
C8hW4RggZhtlAAAlABMbBA==,29,16
C8hX2BgeDSuuAQAl/6ArDg==,9,11
C8hXhhge6BtuAQAc/7wbDg==,64,67
C8hXrBgeBBt2Av+d/8IbEg==,37,41
C8hYtxgkZCusBwFW/vMrCg==,23,23
C8hZJhgeVSuwAf/8/60rEA==,34,34
C8hZxxgeAyOHAQBVAAAjBw==,45,27
C8hiWRg5NzPTEf1E/WAzFQ==,75,82
C8hozhgeHSu4BP70AAMrGA==,48,52
C8hpVRggWCuoAQBj//YrCA==,20,20
C8hsHBgpixt5Bv5zAF8bGQ==,59,76
C8htdxgukRtgDQDTArkbAA==,75,85
C8htmhge4yu4Af+dAAYrGA==,20,20
C8hu/Rgi5jPGAv/8AE4zGA==,19,19
C8huExhKGyOZAf+PABgjGA==,52,55
C8huZhgj4iu7Av+uAF8rAQ==,22,22
C8huuhgvqSukCAHNALkrCA==,40,27
C8hvHBg8IBNNAAAN/+sTDQ==,22,22
C8hwYRgd2CuwAf/u/50rEA==,19,19
C8hxMhgjRSu3Af+m/+IrFA==,29,28
C8hxTxgeQyuwAv/f/3IrEA==,6,6
C8hyhRhaFCurAwC3/4krCw==,83,83
C8iAABgkzBh5Af+xABMYGQ==,30,18
C8iAJBgt0RNdD/4AAroTHQ==,81,62
C8iBZBhXLyOVAf+2/90jFA==,21,9
C8iC2xg0LSuuBP9Y/44rGA==,17,17
C8iCGxg00Su2A/8z//UrGg==,24,24
C8iCxBgzOyu4Av9SAAErGA==,14,14
C8iDzhhM5SuqAAAn/+8rCg==,56,56
C8iEKhhMkSusAAAf/+QrDA==,63,55
C8iEPhgemCi7Av9bACYoFg==,16,16
C8iEhxhUQzPVCv3z/tAzFA==,28,35
C8iFFBgfESioAgBtADQoBA==,22,22
C8iFTBhfZCi9AP/pACMoHQ==,19,19
C8iG0BhVSiOdBP9VANUjHQ==,40,30
C8iGRBggOyuzAv+z/6crEw==,22,22
C8iGjBglIjPfA/+wALIzHA==,20,20
C8iI/BhQpyusAgBj/5YrCw==,13,13
C8iIKRhYNiu4AP/EAAkrGA==,11,11
C8iKehhHBhtwAQAE/7AbDw==,89,94
C8iQOxg2hCuhBQATARkrHg==,66,66
C8iR5xhYBxtvAAAB//obDw==,18,23
C8iRixhPtDPYAv9SAAczGA==,11,11
C8iSDxhathhlAAASAAYYBQ==,19,22
C8iSIRhMOSOdAf/iADEjHQ==,75,78
C8iSPxhVKBNfAP/6AC8THw==,63,57
C8iSWhhYZBNPAgAM/44TDw==,34,56
C8iSYRhYEjPXAv99//QzFw==,3,3
C8iSmBhP4CuvAQAa/54rDQ==,52,52
C8iSpxhX9iuvAgAP/4ErDw==,14,11
C8iSzxhY1ii/Av/xAIAoHw==,11,14
C8iTDhhJlCu5Af+yAA8rGQ==,13,10
C8iTHhhYQCOXAv9+//UjFw==,17,16
C8iTZxhZ6iu3Av98//UrFw==,24,24
C8iTthhYTCOXAf++//sjFw==,36,28
C8iUORhkCyuiAQA/AFArAg==,23,23
C8iUuBhQODPVAP/Y//AzFQ==,17,17
C8iVBxhROjPFAAAnABEzBQ==,11,11
C8iVGxhXsiuvAQAH/8IrDw==,18,18
C8iVLxhbXyuiAgBFAG0rAg==,23,34
C8iVPBhYnxBHAgCDAA4QBg==,42,28
C8iVTBhb1CuiAgBSAIQrAg==,55,25
C8iVkhhcAyuoBAEb/+krCA==,63,56
C8iVthhLxiulAAAtABIrBQ==,6,6
C8iVzhhOEjPGAAAcAAgzBg==,6,6
C8iW+RhSrDPOAAAH/+szDg==,6,7
C8iW5hhXwyunAgCTAAwrBw==,9,11
C8iWGhhT1zPeAP/2ACgzHg==,3,1
C8iWHBhW2iu/Av/rAH0rHw==,24,24
C8iWixhT3CuoAQAp/7krEQ==,7,7
C8iWnRhK8Su/AP/6ACwrHw==,19,19
C8iWpBhTQTPOAf/g/9ozGA==,2,2
C8iWpRhRWyulAQBcACIrBg==,32,7
C8iWsxhTbzPIAwC+/9AzCg==,19,24
C8iWxxhkzRtvAgAH/28bDw==,78,75
C8iX4xheRDPAAAAAACAzAA==,12,12
C8iX5hhH/CusAwCk/98rBA==,36,29
C8iXBRhRGjPOAAAJ/+YzDg==,7,7
C8iXHBhZ0yOeAf/zAEgjHw==,24,39
C8iXRRhIxiurAQBP/7ArDQ==,35,36
C8iXaRhetzPKAAAn/+0zCg==,10,10
C8iXnRhTTSugBv+2AQErGQ==,9,9
C8iXuRhMzyOeAP/sACUjHQ==,58,64
C8iY+Bgsdiu5Af+wABIrGQ==,20,20
C8iY3hhNaSutAQAN/6UrEA==,17,17
C8iY4RhT4yuwBgAF/pcrEA==,39,22
C8iY6xhE9SulAgCVADArBg==,27,27
C8iYBhg6JCumAgCeACQrBw==,40,29
C8iYGhgqHyuhAgArAIErAQ==,2,2
C8iYOxhLciu8BP91ALArHw==,65,59
C8iYPBhMYiuzAf/J/7grEg==,22,17
C8iYTxhk+Cu6Af+ZAAorFg==,29,29
C8iYVBg/kDPYBAAK/+QzDw==,2,2
C8iZ7RgwOyupAQBW/+orCQ==,31,31
C8iZ9BhXbzPaAP/eAA4zGg==,16,8
C8iZEhhNEiuiAQAgADgrAg==,22,21
C8iZFxhRHRBWA/8T/9IQFg==,70,70
C8iZIxhbWCuvAQAC/6srDw==,20,20
C8iZSRhLHyOCAgAzAGQjAQ==,62,59
C8iZXBhOVyuhBQB0APsrAQ==,28,28
C8iZYRhiYRt3Av9a/9IbFQ==,83,69
C8iZYRhiYRtnAQBiAAIbCA==,84,75
C8iZeRhUCzPaAP/qAAkzGg==,3,3
C8iZshhJZzPEAAAiABYzBA==,16,16
C8iZuhhRvzPABQACAAwzCA==,10,10
C8ia/RhUriuyAf/V/8ArEg==,41,20
C8ia0BhEdzPIAAAU//4zCA==,8,8
C8ia0xg2OSulAgBxADYrBQ==,16,18
C8ia1RhRZDPGAAAnAAgzBg==,13,13
C8iahRg3giuxA//F/z0rEQ==,15,15
C8ianhg8ySu4Bv5gAAQrGA==,53,62
C8iarhhQuCuoBADp/6MrCw==,24,24
C8iasxhQ6yOAAAAEAC0jAA==,31,47
C8iavRgwqiu5Af+tABQrGQ==,14,17
C8iaxhg2vyu4AP/yAAArGA==,14,12
C8ib+BhHqjPAAAAEACIzAA==,16,9
C8ibKRg5kRBBBQBbASYQAQ==,78,84
C8ibZRhFdBZNAAAL/+0WDQ==,3,3
